2012-04-05,16:50:00,SNFN GRHL CA,4,M2AM,201204,16,0,1
2012-04-05,20:00:00,CHICAGO IL,7,M2AM,201204,20,0,1
2012-04-05,20:36:00,INCOMING CL,1,M2AM,201204,20,1,0
2012-04-05,22:09:00,INCOMING CL,4,UNW9,201204,22,1,0
2012-04-04,14:13:00,INCOMING CL,1,RM21,201204,14,1,0
2012-04-04,21:25:00,FTLAUDERDL FL,2,UNW9,201204,21,0,1
2012-04-03,10:00:00,Toll Free CL,58,RM21,201204,10,0,1
2012-04-03,11:00:00,Toll Free CL,22,RM21,201204,11,0,1
2012-04-02,11:28:00,OCEAN CITY MD,7,M2AM,201204,11,0,1
2012-04-02,13:55:00,CALL WAIT,1,RM21,201204,13,0,1
2012-04-02,13:55:00,FTLAUDERDL FL,1,RM21,201204,13,0,1
2012-04-02,13:56:00,FTLAUDERDL FL,1,RM21,201204,13,0,1
2012-04-02,14:52:00,REHOBOTH DE,7,RM21,201204,14,0,1
2012-04-02,14:59:00,NEW YORK NY,4,RM21,201204,14,0,1
2012-04-02,16:57:00,PHILA PA,2,RM21,201204,16,0,1
2012-04-02,17:11:00,INCOMING CL,5,RM21,201204,17,1,0
2012-04-02,22:13:00,FTLAUDERDL FL,2,UNW9,201204,22,0,1
2012-04-02,22:14:00,FTLAUDERDL FL,2,UNW9,201204,22,0,1
2012-04-02,22:23:00,FTLAUDERDL FL,5,UNW9,201204,22,0,1
2012-04-01,12:48:00,INCOMING CL,29,UNW9,201204,12,1,0
2012-04-01,12:52:00,CALL WAIT,1,M2AM,201204,12,0,1
2012-04-01,12:55:00,CALL WAIT,1,UNW9,201204,12,0,1
2012-03-31,11:21:00,DETROIT MI,1,UNW9,201203,11,0,1
2012-03-31,11:22:00,DETROIT MI,2,UNW9,201203,11,0,1
2012-03-31,11:26:00,MIAMI FL,1,UNW9,201203,11,0,1
2012-03-31,11:27:00,FRANKLINBO NJ,1,M2AM,201203,11,0,1
2012-03-31,20:52:00,WASHINGTON DC,8,M2AM,201203,20,0,1
2012-03-31,22:22:00,FTLAUDERDL FL,11,UNW9,201203,22,0,1
2012-03-30,17:20:00,INCOMING CL,1,RM21,201203,17,1,0
2012-03-30,17:20:00,INCOMING CL,1,RM21,201203,17,1,0
2012-03-30,17:21:00,INCOMING CL,1,RM21,201203,17,1,0
2012-03-30,17:22:00,INCOMING CL,7,RM21,201203,17,1,0
2012-03-30,19:17:00,INCOMING CL,17,M2AM,201203,19,1,0
2012-03-29,15:58:00,OCEAN CITY MD,7,M2AM,201203,15,0,1
2012-03-28,22:06:00,FTLAUDERDL FL,1,UNW9,201203,22,0,1
2012-03-28,22:48:00,FTLAUDERDL FL,15,UNW9,201203,22,0,1
2012-03-27,09:52:00,Toll Free CL,35,RM21,201203,9,0,1
2012-03-27,12:52:00,INCOMING CL,2,M2AM,201203,12,1,0
2012-03-27,13:00:00,Toll Free CL,64,RM21,201203,13,0,1
2012-03-27,14:04:00,Toll Free CL,31,RM21,201203,14,0,1
2012-03-27,23:27:00,PHILA PA,21,M2AM,201203,23,0,1
2012-03-26,10:43:00,FTLAUDERDL FL,14,RM21,201203,10,0,1
2012-03-26,13:24:00,INCOMING CL,15,M2AM,201203,13,1,0
2012-03-26,14:47:00,WILMINGTON DE,1,RM21,201203,14,0,1
2012-03-26,14:49:00,WILMINGTON DE,1,RM21,201203,14,0,1
2012-03-25,15:07:00,OCEAN CITY MD,2,M2AM,201203,15,0,1
2012-03-25,15:12:00,WILMINGTON DE,1,M2AM,201203,15,0,1
2012-03-25,15:13:00,INCOMING CL,2,M2AM,201203,15,1,0
2012-03-25,15:20:00,DETROIT MI,2,UNW9,201203,15,0,1
2012-03-25,18:03:00,INCOMING CL,1,M2AM,201203,18,1,0
2012-03-25,18:20:00,OCEAN CITY MD,3,M2AM,201203,18,0,1
2012-03-25,18:23:00,PTCHARLTTE FL,1,M2AM,201203,18,0,1
2012-03-25,18:27:00,OCEAN CITY MD,1,M2AM,201203,18,0,1
2012-03-24,13:14:00,INCOMING CL,11,UNW9,201203,13,1,0
2012-03-24,13:44:00,REDONDO CA,2,M2AM,201203,13,0,1
2012-03-24,20:50:00,INCOMING CL,6,UNW9,201203,20,1,0
2012-03-24,21:09:00,WILMINGTON DE,3,M2AM,201203,21,0,1
2012-03-23,10:16:00,INCOMING CL,1,M2AM,201203,10,1,0
2012-03-23,10:47:00,PHILA PA,1,RM21,201203,10,0,1
2012-03-23,10:48:00,PHILA PA,3,RM21,201203,10,0,1
2012-03-23,14:09:00,NEWARK DE,27,RM21,201203,14,0,1
2012-03-23,15:10:00,INCOMING CL,1,RM21,201203,15,1,0
2012-03-23,22:34:00,FTLAUDERDL FL,1,UNW9,201203,22,0,1
2012-03-23,22:34:00,INCOMING CL,1,UNW9,201203,22,1,0
2012-03-23,22:35:00,FTLAUDERDL FL,1,UNW9,201203,22,0,1
2012-03-23,22:35:00,CALL WAIT,1,UNW9,201203,22,0,1
2012-03-23,22:36:00,FTLAUDERDL FL,11,UNW9,201203,22,0,1
2012-03-23,22:36:00,FTLAUDERDL FL,1,UNW9,201203,22,0,1
2012-03-22,08:18:00,INCOMING CL,1,M2AM,201203,8,1,0
2012-03-21,12:02:00,WILMINGTON DE,1,RM21,201203,12,0,1
2012-03-21,16:29:00,Toll Free CL,35,RM21,201203,16,0,1
2012-03-21,21:16:00,INCOMING CL,2,M2AM,201203,21,1,0
2012-03-21,21:24:00,OCEAN CITY MD,1,M2AM,201203,21,0,1
2012-03-21,21:32:00,OCEAN CITY MD,1,M2AM,201203,21,0,1
2012-03-21,21:33:00,OCEAN CITY MD,2,M2AM,201203,21,0,1
2012-03-20,11:00:00,Toll Free CL,36,RM21,201203,11,0,1
2012-03-20,14:56:00,FTLAUDERDL FL,1,RM21,201203,14,0,1
2012-03-20,19:56:00,FTLAUDERDL FL,1,RM21,201203,19,0,1
2012-03-20,19:57:00,FTLAUDERDL FL,12,RM21,201203,19,0,1
2012-03-20,20:06:00,CALL WAIT,1,M2AM,201203,20,0,1
2012-03-20,23:02:00,FTLAUDERDL FL,3,UNW9,201203,23,0,1
2012-03-19,09:20:00,INCOMING CL,4,RM21,201203,9,1,0
2012-03-19,09:39:00,INCOMING CL,8,RM21,201203,9,1,0
2012-03-19,09:47:00,Toll Free CL,8,RM21,201203,9,0,1
2012-03-19,10:38:00,Toll Free CL,13,RM21,201203,10,0,1
2012-03-19,11:49:00,INCOMING CL,12,RM21,201203,11,1,0
2012-03-19,15:02:00,Toll Free CL,12,RM21,201203,15,0,1
2012-03-19,15:35:00,Toll Free CL,4,RM21,201203,15,0,1
2012-03-19,17:07:00,SNFN GRHL CA,1,M2AM,201203,17,0,1
2012-03-19,17:10:00,INCOMING CL,2,M2AM,201203,17,1,0
2012-03-19,22:00:00,FTLAUDERDL FL,32,UNW9,201203,22,0,1
2012-03-18,23:00:00,FTLAUDERDL FL,7,UNW9,201203,23,0,1
2012-03-17,18:48:00,INCOMING CL,1,M2AM,201203,18,1,0
2012-03-17,20:17:00,Toll Free CL,1,UNW9,201203,20,0,1
2012-03-17,20:18:00,Toll Free CL,1,UNW9,201203,20,0,1
2012-03-17,20:20:00,Toll Free CL,2,UNW9,201203,20,0,1
2012-03-16,14:01:00,FTLAUDERDL FL,9,RM21,201203,14,0,1
2012-03-16,14:54:00,INCOMING CL,1,RM21,201203,14,1,0
2012-03-16,15:00:00,Toll Free CL,34,RM21,201203,15,0,1
2012-03-16,15:54:00,FTLAUDERDL FL,1,RM21,201203,15,0,1
2012-03-16,15:58:00,INCOMING CL,5,RM21,201203,15,1,0
2012-03-16,18:42:00,OCEAN CITY MD,1,M2AM,201203,18,0,1
2012-03-16,18:51:00,INCOMING CL,2,M2AM,201203,18,1,0
2012-03-15,00:11:00,OCEAN CITY MD,1,M2AM,201203,0,0,1
2012-03-14,10:13:00,WILMINGTON DE,1,RM21,201203,10,0,1
2012-03-14,10:20:00,WILMINGTON DE,1,RM21,201203,10,0,1
2012-03-14,18:47:00,OCEAN CITY MD,2,M2AM,201203,18,0,1
2012-03-14,18:58:00,OCEAN CITY MD,1,M2AM,201203,18,0,1
2012-03-14,18:59:00,INCOMING CL,1,M2AM,201203,18,1,0
2012-03-13,14:24:00,OCEAN CITY MD,4,M2AM,201203,14,0,1
2012-03-13,21:39:00,PHILA PA,1,UNW9,201203,21,0,1
2012-03-13,22:05:00,FTLAUDERDL FL,14,UNW9,201203,22,0,1
2012-03-12,12:32:00,OCEAN CITY MD,2,M2AM,201203,12,0,1
2012-03-12,17:31:00,DALLAS TX,1,RM21,201203,17,0,1
2012-03-12,19:05:00,Toll Free CL,4,RM21,201203,19,0,1
2012-03-11,19:36:00,PHILA PA,1,UNW9,201203,19,0,1
2012-03-10,19:44:00,INCOMING CL,1,M2AM,201203,19,1,0
2012-03-10,20:14:00,OCEAN CITY MD,2,M2AM,201203,20,0,1
2012-03-10,20:45:00,INCOMING CL,1,M2AM,201203,20,1,0
2012-03-09,13:16:00,PHILA PA,3,RM21,201203,13,0,1
2012-03-09,13:19:00,FTLAUDERDL FL,23,RM21,201203,13,0,1
2012-03-09,13:19:00,OCEAN CITY MD,1,M2AM,201203,13,0,1
2012-03-09,13:21:00,CALL WAIT,2,M2AM,201203,13,0,1
2012-03-09,13:42:00,FTLAUDERDL FL,1,RM21,201203,13,0,1
2012-03-09,14:06:00,INCOMING CL,2,M2AM,201203,14,1,0
2012-03-09,14:19:00,INCOMING CL,1,M2AM,201203,14,1,0
2012-03-09,18:55:00,INCOMING CL,6,RM21,201203,18,1,0
2012-03-09,19:23:00,INCOMING CL,1,M2AM,201203,19,1,0
2012-03-09,21:22:00,INCOMING CL,2,M2AM,201203,21,1,0
2012-03-09,22:20:00,INCOMING CL,1,M2AM,201203,22,1,0
2012-03-08,10:07:00,INCOMING CL,2,RM21,201203,10,1,0
2012-03-08,11:29:00,Toll Free CL,28,RM21,201203,11,0,1
2012-03-08,12:29:00,Toll Free CL,21,RM21,201203,12,0,1
2012-03-08,13:29:00,Toll Free CL,28,RM21,201203,13,0,1
2012-03-08,14:30:00,Toll Free CL,5,RM21,201203,14,0,1
2012-03-08,14:34:00,INCOMING CL,16,RM21,201203,14,1,0
2012-03-08,17:24:00,WILMINGTON DE,4,M2AM,201203,17,0,1
2012-03-08,17:33:00,Toll Free CL,1,RM21,201203,17,0,1
2012-03-08,17:34:00,WILMINGTON DE,1,RM21,201203,17,0,1
2012-03-08,18:08:00,WILMINGTON DE,7,RM21,201203,18,0,1
2012-03-08,19:54:00,INCOMING CL,2,M2AM,201203,19,1,0
2012-03-08,20:06:00,INCOMING CL,3,M2AM,201203,20,1,0
2012-03-08,20:15:00,WILMINGTON DE,2,M2AM,201203,20,0,1
2012-03-08,20:42:00,INCOMING CL,2,M2AM,201203,20,1,0
2012-03-08,21:46:00,WILMINGTON DE,1,M2AM,201203,21,0,1
2012-03-08,23:17:00,INCOMING CL,4,M2AM,201203,23,1,0
2012-03-08,23:41:00,INCOMING CL,1,M2AM,201203,23,1,0
2012-03-07,09:23:00,STN IS NYC NY,5,RM21,201203,9,0,1
2012-03-07,09:30:00,DAYTON OH,27,M2AM,201203,9,0,1
2012-03-07,15:32:00,Toll Free CL,43,RM21,201203,15,0,1
2012-03-07,16:24:00,WILMINGTON DE,4,RM21,201203,16,0,1
2012-03-07,17:22:00,SNFN GRHL CA,6,M2AM,201203,17,0,1
2012-03-07,17:39:00,OCEAN CITY MD,1,M2AM,201203,17,0,1
2012-03-07,21:25:00,OCEAN CITY MD,2,M2AM,201203,21,0,1
2012-03-07,21:26:00,WILMINGTON DE,1,M2AM,201203,21,0,1
2012-02-06,13:19:00,WILMINGTO DE,4,RM21,201202,13,0,1
2012-02-06,16:26:00,INCOMING CL,2,RM21,201202,16,1,0
2012-02-06,16:30:00,Toll Free CL,5,RM21,201202,16,0,1
2012-02-05,00:34:00,PHILA PA,2,M2AM,201202,0,0,1
2012-02-05,14:46:00,CALL FRWD,1,UNW9,201202,14,0,1
2012-02-05,14:49:00,PHILA PA,2,M2AM,201202,14,0,1
2012-02-05,14:58:00,PHILA PA,3,M2AM,201202,14,0,1
2012-02-05,16:12:00,INCOMING CL,23,M2AM,201202,16,1,0
